Source,Target,Weight
honmahimawari,Yotsuha_Umise,0.2204
honmahimawari,1000000lome,0.045
honmahimawari,KNTFR2434,0.1366
honmahimawari,watarai_hibari,0.1087
honmahimawari,Shikinagi_2434,0.1072
honmahimawari,SerAph_DazZ,0.1011
honmahimawari,EliraPendora,0.0133
honmahimawari,PomuRainpuff,0.0132
honmahimawari,FinanaRyugu,0.0144
honmahimawari,Selen_Tatsuki,0.0114
honmahimawari,Rosemi_Lovelock,0.0138
honmahimawari,Petra_Gurin,0.0153
honmahimawari,EnnaAlouette,0.0095
honmahimawari,NinaKosaka,0.0131
honmahimawari,ReimuEndou,0.0151
honmahimawari,MillieParfait,0.0115
honmahimawari,ike_eveland,0.0053
honmahimawari,Mysta_Rias,0.0053
honmahimawari,Vox_Akuma,0.0059
honmahimawari,luca_kaneshiro,0.0066
honmahimawari,shu_yamino,0.0058
honmahimawari,alban_knox,0.0081
honmahimawari,Yugo_Asuma,0.0095
honmahimawari,Fulgur_Ovid,0.0073
honmahimawari,sonny_brisko,0.0071
honmahimawari,uki_violeta,0.0062
honmahimawari,KyoKanek0,0.0057
honmahimawari,MariaMari0nette,0.0067
honmahimawari,AsterArcadia,0.006
honmahimawari,AiaAmare,0.0091
honmahimawari,RenZott0,0.0059
honmahimawari,ScarleYonaguni,0.0075
honmahimawari,riku_tazumi,0.0474
honmahimawari,VTA_ANYCOLOR,0.0578
honmahimawari,Taka_Radjiman,0.0834
honmahimawari,ZEA_Cornelia,0.0653
honmahimawari,Hana_Macchia,0.0764
honmahimawari,Rai_Galilei,0.0576
honmahimawari,AmiciaMichella,0.0674
honmahimawari,MiyuOttavia,0.0611
honmahimawari,RiksaDhirendra,0.0638
honmahimawari,Azura_Cecillia,0.0507
honmahimawari,Nara_Haramaung,0.0685
honmahimawari,LaylaAlstro2434,0.0754
honmahimawari,Etna_Crimson,0.0612
honmahimawari,bobon_pranaja,0.0674
honmahimawari,SiskaLeontyne,0.0647
honmahimawari,NagisaArcinia,0.0601
honmahimawari,DeremKado,0.0648
honmahimawari,RezaAvanluna,0.0773
honmahimawari,HyonaElatiora,0.0697
honmahimawari,Xia_Ekavira,0.0692
honmahimawari,MikaMelatika,0.0208
honmahimawari,Wiffy2434,0.0063
honmahimawari,YuyaShin2434,0.0096
honmahimawari,SuhaMin2434,0.0437
honmahimawari,Gaon2434,0.0794
honmahimawari,KaenVtuber,0.0038
honmahimawari,LOROU_vtuber,0.0035
honmahimawari,HanChiho2434,0.021
honmahimawari,VtuberHakuRen,0.0061
honmahimawari,NagiSo2434,0.11
honmahimawari,AraChae2434,0.0095
honmahimawari,SiuLee2434,0.0109
honmahimawari,BoraNun2434,0.0293
honmahimawari,RayAkira2434,0.0903
honmahimawari,RohaLee2434,0.0952
honmahimawari,NariYang2434,0.1823
honmahimawari,HariRyu2434,0.0893
honmahimawari,KiruShin2434,0.0104
honmahimawari,JiyuOh2434,0.1111
honmahimawari,Seffyna2434,0.1461
honmahimawari,SongMia2434,0.0121
honmahimawari,BanHada2434,0.0979
honmahimawari,KoYami2434,0.0109
honmahimawari,HaYun2434,0.1667
honmahimawari,NaSera2434,0.1151
honmahimawari,LeeOn2434,0.0083
makaino_ririmu,Vamp_Kuzu,0.0835
makaino_ririmu,setsuna2434,0.0081
makaino_ririmu,yuika_siina,0.3582
makaino_ririmu,___Dola,0.3395
makaino_ririmu,god_yaksa23,0.0085
makaino_ririmu,azuma_dazo,0.0136
makaino_ririmu,ikasumi_zzz,0.064
makaino_ririmu,KT_seeds,0.2978
makaino_ririmu,SisterCleaire,0.3976
makaino_ririmu,ZulmIhP1nlMOT5y,0.3648
makaino_ririmu,846kizuQ,0.2229
makaino_ririmu,momo_azuchi_,0.2444
makaino_ririmu,Darkness_Eater,0.3809
makaino_ririmu,midori_2434,0.3486
makaino_ririmu,udukikohh,0.3723
makaino_ririmu,839yuzu,0.0099
makaino_ririmu,Kanda_Shoichi,0.3867
makaino_ririmu,nArUtO_kOgAnE,0.006
makaino_ririmu,hina__asuka,0.1948
makaino_ririmu,harusakiair2434,0.3217
makaino_ririmu,Sayo_Amemori,0.1603
makaino_ririmu,TakamiyaRion,0.441
makaino_ririmu,maimoto_k,0.3755
makaino_ririmu,RindouMikoto,0.2884
makaino_ririmu,debidebiru_sama,0.3101
makaino_ririmu,SAKURA_RITSUKI,0.3047
makaino_ririmu,chima_machita23,0.3786
makaino_ririmu,tukimi_sizuku,0.0101
makaino_ririmu,JoeRikiichi,0.342
makaino_ririmu,ac1kt,0.0118
makaino_ririmu,narusenaru_2434,0.3706
makaino_ririmu,belmond_b_2434,0.3845
makaino_ririmu,Rine_Yaguruma,0.2492
makaino_ririmu,kakeru_yumeoi,0.3882
makaino_ririmu,BlackShiba_chan,0.3242
makaino_ririmu,kudou_chitose,0.0169
makaino_ririmu,g9v9g_mirei,0.3093
makaino_ririmu,yuzuki_roa,0.1455
makaino_ririmu,onomachi_haruka,0.2662
makaino_ririmu,KataribeTsumugu,0.1297
makaino_ririmu,seto_miyako,0.2842
makaino_ririmu,inui_toko,0.2323
makaino_ririmu,Ange_Katrina_,0.2984
makaino_ririmu,Lize_Helesta,0.3156
makaino_ririmu,333akina,0.1149
makaino_ririmu,manami_aizono,0.2933
makaino_ririmu,lulu_suzuhara,0.0437
makaino_ririmu,MahiroYukishiro,0.3035
makaino_ririmu,Ex_Albio,0.407
makaino_ririmu,Levi_E_2434,0.3575
makaino_ririmu,Hayama_Marin,0.277
makaino_ririmu,Nui_Sociere,0.3308
makaino_ririmu,Hakase_Fuyuki,0.3816
makaino_ririmu,H_KAGAMI2434,0.1389
makaino_ririmu,rena_yorumi,0.388
makaino_ririmu,ars_almal,0.2351
makaino_ririmu,AibaUiha,0.2998
makaino_ririmu,amamiya_kokoro,0.2084
makaino_ririmu,Eli_Conifer,0.3232
makaino_ririmu,ratna_petit,0.2098
makaino_ririmu,SouHayase,0.3829
makaino_ririmu,sukosuko_sukoya,0.2654
makaino_ririmu,ShellinBurgundy,0.3686
makaino_ririmu,FumiVirtual,0.3394
makaino_ririmu,Sara_Hoshikawa,0.1317
makaino_ririmu,Karuta_Yamagami,0.3136
makaino_ririmu,emma_august_,0.2714
makaino_ririmu,Luis_Cammy,0.2894
makaino_ririmu,matsukai_mao,0.3119
makaino_ririmu,Fuwa_Minato,0.0875
makaino_ririmu,Tomoe_Shirayuki,0.3845
makaino_ririmu,Gwelu_os_gar,0.2806
makaino_ririmu,mashiro2434,0.3506
makaino_ririmu,Naraka_2434,0.273
makaino_ririmu,kurusu72me,0.3164
makaino_ririmu,furen_2434,0.3347
makaino_ririmu,honmono_ibrahim,0.1764
makaino_ririmu,kei_nagao2434,0.136
makaino_ririmu,1O46V,0.1781
makaino_ririmu,Kaida_Haru,0.1116
makaino_ririmu,kirame_2434,0.2962
makaino_ririmu,meiro_oO,0.0096
makaino_ririmu,Akane_Asahina__,0.2533
makaino_ririmu,Suo_Sango,0.2852
makaino_ririmu,kohaku_todo,0.2091
makaino_ririmu,Hisui_Kitakoji,0.2894
makaino_ririmu,Chigusa_24zono,0.312
makaino_ririmu,AXIA_96NE,0.2095
makaino_ririmu,Lauren_iroas,0.2099
makaino_ririmu,Leos_Vincent,0.1676
makaino_ririmu,oliverD_23,0.1516
makaino_ririmu,Lain_Paterson,0.2378
makaino_ririmu,Muyu_Amagase,0.279
makaino_ririmu,ponto_nei,0.2688
makaino_ririmu,Yotsuha_Umise,0.2184
makaino_ririmu,1000000lome,0.0391
makaino_ririmu,KNTFR2434,0.132
makaino_ririmu,watarai_hibari,0.1029
makaino_ririmu,Shikinagi_2434,0.0999
makaino_ririmu,SerAph_DazZ,0.0956
makaino_ririmu,EliraPendora,0.0133
makaino_ririmu,PomuRainpuff,0.0136
makaino_ririmu,FinanaRyugu,0.0134
makaino_ririmu,Selen_Tatsuki,0.0114
makaino_ririmu,Rosemi_Lovelock,0.0141
makaino_ririmu,Petra_Gurin,0.0159
makaino_ririmu,EnnaAlouette,0.0101
makaino_ririmu,NinaKosaka,0.0132
makaino_ririmu,ReimuEndou,0.0142
makaino_ririmu,MillieParfait,0.0119
makaino_ririmu,ike_eveland,0.0056
makaino_ririmu,Mysta_Rias,0.0055
makaino_ririmu,Vox_Akuma,0.0065
makaino_ririmu,luca_kaneshiro,0.0067
makaino_ririmu,shu_yamino,0.0062
makaino_ririmu,alban_knox,0.0082
makaino_ririmu,Yugo_Asuma,0.0096
makaino_ririmu,Fulgur_Ovid,0.0068
makaino_ririmu,sonny_brisko,0.007
makaino_ririmu,uki_violeta,0.0071
makaino_ririmu,KyoKanek0,0.005
makaino_ririmu,MariaMari0nette,0.0076
makaino_ririmu,AsterArcadia,0.0059
makaino_ririmu,AiaAmare,0.0085
makaino_ririmu,RenZott0,0.006
makaino_ririmu,ScarleYonaguni,0.0079
makaino_ririmu,riku_tazumi,0.0478
makaino_ririmu,VTA_ANYCOLOR,0.0617
makaino_ririmu,Taka_Radjiman,0.0796
makaino_ririmu,ZEA_Cornelia,0.0644
makaino_ririmu,Hana_Macchia,0.0748
makaino_ririmu,Rai_Galilei,0.0583
makaino_ririmu,AmiciaMichella,0.0662
makaino_ririmu,MiyuOttavia,0.0621
makaino_ririmu,RiksaDhirendra,0.0646
makaino_ririmu,Azura_Cecillia,0.0502
makaino_ririmu,Nara_Haramaung,0.0703
makaino_ririmu,LaylaAlstro2434,0.0752
makaino_ririmu,Etna_Crimson,0.0614
makaino_ririmu,bobon_pranaja,0.0624
makaino_ririmu,SiskaLeontyne,0.0652
makaino_ririmu,NagisaArcinia,0.0622
makaino_ririmu,DeremKado,0.0662
makaino_ririmu,RezaAvanluna,0.0772
makaino_ririmu,HyonaElatiora,0.0704
makaino_ririmu,Xia_Ekavira,0.0714
makaino_ririmu,MikaMelatika,0.0183
makaino_ririmu,Wiffy2434,0.0067
makaino_ririmu,YuyaShin2434,0.0113
makaino_ririmu,SuhaMin2434,0.0399
makaino_ririmu,Gaon2434,0.0818
makaino_ririmu,KaenVtuber,0.004
makaino_ririmu,LOROU_vtuber,0.0038
makaino_ririmu,HanChiho2434,0.0207
makaino_ririmu,VtuberHakuRen,0.0063
makaino_ririmu,NagiSo2434,0.1123
makaino_ririmu,AraChae2434,0.0111
makaino_ririmu,SiuLee2434,0.0126
makaino_ririmu,BoraNun2434,0.0332
makaino_ririmu,RayAkira2434,0.0923
makaino_ririmu,RohaLee2434,0.0987
makaino_ririmu,NariYang2434,0.1974
makaino_ririmu,HariRyu2434,0.0924
makaino_ririmu,KiruShin2434,0.0104
makaino_ririmu,JiyuOh2434,0.1153
makaino_ririmu,Seffyna2434,0.1491
makaino_ririmu,SongMia2434,0.013
makaino_ririmu,BanHada2434,0.0948
makaino_ririmu,KoYami2434,0.0123
makaino_ririmu,HaYun2434,0.168
makaino_ririmu,NaSera2434,0.1182
makaino_ririmu,LeeOn2434,0.0089
Vamp_Kuzu,setsuna2434,0.0003
Vamp_Kuzu,yuika_siina,0.1218
Vamp_Kuzu,___Dola,0.0529
Vamp_Kuzu,god_yaksa23,0.0009
Vamp_Kuzu,azuma_dazo,0.0015
Vamp_Kuzu,ikasumi_zzz,0.0064
Vamp_Kuzu,KT_seeds,0.0391
Vamp_Kuzu,SisterCleaire,0.0699
Vamp_Kuzu,ZulmIhP1nlMOT5y,0.0812
Vamp_Kuzu,846kizuQ,0.1559
Vamp_Kuzu,momo_azuchi_,0.0335
Vamp_Kuzu,Darkness_Eater,0.0741
Vamp_Kuzu,midori_2434,0.096
Vamp_Kuzu,udukikohh,0.0603
Vamp_Kuzu,839yuzu,0.001
Vamp_Kuzu,Kanda_Shoichi,0.0721
Vamp_Kuzu,nArUtO_kOgAnE,0.0008
Vamp_Kuzu,hina__asuka,0.0283
Vamp_Kuzu,harusakiair2434,0.0524
Vamp_Kuzu,Sayo_Amemori,0.0193
Vamp_Kuzu,TakamiyaRion,0.0835
Vamp_Kuzu,maimoto_k,0.0835
Vamp_Kuzu,RindouMikoto,0.0442
Vamp_Kuzu,debidebiru_sama,0.1177
Vamp_Kuzu,SAKURA_RITSUKI,0.0421
Vamp_Kuzu,chima_machita23,0.0776
Vamp_Kuzu,tukimi_sizuku,0.0007
Vamp_Kuzu,JoeRikiichi,0.0815
Vamp_Kuzu,ac1kt,0.0008
Vamp_Kuzu,narusenaru_2434,0.0617
Vamp_Kuzu,belmond_b_2434,0.0748
Vamp_Kuzu,Rine_Yaguruma,0.0349
Vamp_Kuzu,kakeru_yumeoi,0.0821
Vamp_Kuzu,BlackShiba_chan,0.0502
Vamp_Kuzu,kudou_chitose,0.0014
Vamp_Kuzu,g9v9g_mirei,0.0766
Vamp_Kuzu,yuzuki_roa,0.0248
Vamp_Kuzu,onomachi_haruka,0.0418
Vamp_Kuzu,KataribeTsumugu,0.0196
Vamp_Kuzu,seto_miyako,0.0416
Vamp_Kuzu,inui_toko,0.0976
Vamp_Kuzu,Ange_Katrina_,0.103
Vamp_Kuzu,Lize_Helesta,0.0883
Vamp_Kuzu,333akina,0.2851
Vamp_Kuzu,manami_aizono,0.0435
Vamp_Kuzu,lulu_suzuhara,0.0071
Vamp_Kuzu,MahiroYukishiro,0.0445
Vamp_Kuzu,Ex_Albio,0.0902
Vamp_Kuzu,Levi_E_2434,0.056
Vamp_Kuzu,Hayama_Marin,0.04
Vamp_Kuzu,Nui_Sociere,0.052
Vamp_Kuzu,Hakase_Fuyuki,0.071
Vamp_Kuzu,H_KAGAMI2434,0.2508
Vamp_Kuzu,rena_yorumi,0.0923
Vamp_Kuzu,ars_almal,0.0694
Vamp_Kuzu,AibaUiha,0.1155
Vamp_Kuzu,amamiya_kokoro,0.1204
Vamp_Kuzu,Eli_Conifer,0.0512
Vamp_Kuzu,ratna_petit,0.1041
Vamp_Kuzu,SouHayase,0.0618
Vamp_Kuzu,sukosuko_sukoya,0.1121
Vamp_Kuzu,ShellinBurgundy,0.0735
Vamp_Kuzu,FumiVirtual,0.052
Vamp_Kuzu,Sara_Hoshikawa,0.2322
Vamp_Kuzu,Karuta_Yamagami,0.0489
Vamp_Kuzu,emma_august_,0.0416
Vamp_Kuzu,Luis_Cammy,0.042
Vamp_Kuzu,matsukai_mao,0.0481
Vamp_Kuzu,Fuwa_Minato,0.3719
Vamp_Kuzu,Tomoe_Shirayuki,0.0782
Vamp_Kuzu,Gwelu_os_gar,0.1066
Vamp_Kuzu,mashiro2434,0.0658
Vamp_Kuzu,Naraka_2434,0.0955
Vamp_Kuzu,kurusu72me,0.0428
Vamp_Kuzu,furen_2434,0.0856
Vamp_Kuzu,honmono_ibrahim,0.2082
Vamp_Kuzu,kei_nagao2434,0.1918
Vamp_Kuzu,1O46V,0.1425
Vamp_Kuzu,Kaida_Haru,0.2764
Vamp_Kuzu,kirame_2434,0.0438
Vamp_Kuzu,meiro_oO,0.0014
Vamp_Kuzu,Akane_Asahina__,0.0374
Vamp_Kuzu,Suo_Sango,0.071
Vamp_Kuzu,kohaku_todo,0.0319
Vamp_Kuzu,Hisui_Kitakoji,0.0474
Vamp_Kuzu,Chigusa_24zono,0.0809
Vamp_Kuzu,AXIA_96NE,0.1281
Vamp_Kuzu,Lauren_iroas,0.1224
Vamp_Kuzu,Leos_Vincent,0.1116
Vamp_Kuzu,oliverD_23,0.1152
Vamp_Kuzu,Lain_Paterson,0.0877
Vamp_Kuzu,Muyu_Amagase,0.0462
Vamp_Kuzu,ponto_nei,0.0577
Vamp_Kuzu,Yotsuha_Umise,0.0708
Vamp_Kuzu,1000000lome,0.0814
Vamp_Kuzu,KNTFR2434,0.0775
Vamp_Kuzu,watarai_hibari,0.0952
Vamp_Kuzu,Shikinagi_2434,0.0984
Vamp_Kuzu,SerAph_DazZ,0.0932
Vamp_Kuzu,EliraPendora,0.0145
Vamp_Kuzu,PomuRainpuff,0.0274
Vamp_Kuzu,FinanaRyugu,0.032
Vamp_Kuzu,Selen_Tatsuki,0.0116
Vamp_Kuzu,Rosemi_Lovelock,0.029
Vamp_Kuzu,Petra_Gurin,0.0237
Vamp_Kuzu,EnnaAlouette,0.0126
Vamp_Kuzu,NinaKosaka,0.0188
Vamp_Kuzu,ReimuEndou,0.0278
Vamp_Kuzu,MillieParfait,0.0182
Vamp_Kuzu,ike_eveland,0.0031
Vamp_Kuzu,Mysta_Rias,0.0034
Vamp_Kuzu,Vox_Akuma,0.003
Vamp_Kuzu,luca_kaneshiro,0.0043
Vamp_Kuzu,shu_yamino,0.0042
Vamp_Kuzu,alban_knox,0.007
Vamp_Kuzu,Yugo_Asuma,0.0062
Vamp_Kuzu,Fulgur_Ovid,0.0067
Vamp_Kuzu,sonny_brisko,0.0066
Vamp_Kuzu,uki_violeta,0.0051
Vamp_Kuzu,KyoKanek0,0.0046
Vamp_Kuzu,MariaMari0nette,0.0056
Vamp_Kuzu,AsterArcadia,0.0047
Vamp_Kuzu,AiaAmare,0.0124
Vamp_Kuzu,RenZott0,0.0041
Vamp_Kuzu,ScarleYonaguni,0.009
Vamp_Kuzu,riku_tazumi,0.0117
Vamp_Kuzu,VTA_ANYCOLOR,0.0104
Vamp_Kuzu,Taka_Radjiman,0.0237
Vamp_Kuzu,ZEA_Cornelia,0.012
Vamp_Kuzu,Hana_Macchia,0.0157
Vamp_Kuzu,Rai_Galilei,0.0128
Vamp_Kuzu,AmiciaMichella,0.0135
Vamp_Kuzu,MiyuOttavia,0.0131
Vamp_Kuzu,RiksaDhirendra,0.0139
Vamp_Kuzu,Azura_Cecillia,0.0098
Vamp_Kuzu,Nara_Haramaung,0.0147
Vamp_Kuzu,LaylaAlstro2434,0.0207
Vamp_Kuzu,Etna_Crimson,0.0125
Vamp_Kuzu,bobon_pranaja,0.0363
Vamp_Kuzu,SiskaLeontyne,0.0137
Vamp_Kuzu,NagisaArcinia,0.0116
Vamp_Kuzu,DeremKado,0.0126
Vamp_Kuzu,RezaAvanluna,0.0207
Vamp_Kuzu,HyonaElatiora,0.0142
Vamp_Kuzu,Xia_Ekavira,0.0138
Vamp_Kuzu,MikaMelatika,0.0421
Vamp_Kuzu,Wiffy2434,0.0006
Vamp_Kuzu,YuyaShin2434,0.0013
Vamp_Kuzu,SuhaMin2434,0.0571
Vamp_Kuzu,Gaon2434,0.0175
Vamp_Kuzu,KaenVtuber,0.0005
Vamp_Kuzu,LOROU_vtuber,0.0002
Vamp_Kuzu,HanChiho2434,0.0052
Vamp_Kuzu,VtuberHakuRen,0.0002
Vamp_Kuzu,NagiSo2434,0.0204
Vamp_Kuzu,AraChae2434,0.0009
Vamp_Kuzu,SiuLee2434,0.0012
Vamp_Kuzu,BoraNun2434,0.0077
Vamp_Kuzu,RayAkira2434,0.0172
Vamp_Kuzu,RohaLee2434,0.0174
Vamp_Kuzu,NariYang2434,0.034
Vamp_Kuzu,HariRyu2434,0.0169
Vamp_Kuzu,KiruShin2434,0.0014
Vamp_Kuzu,JiyuOh2434,0.0228
Vamp_Kuzu,Seffyna2434,0.0303
Vamp_Kuzu,SongMia2434,0.0015
Vamp_Kuzu,BanHada2434,0.0247
Vamp_Kuzu,KoYami2434,0.0009
Vamp_Kuzu,HaYun2434,0.0436
Vamp_Kuzu,NaSera2434,0.022
Vamp_Kuzu,LeeOn2434,0.0007
setsuna2434,yuika_siina,0.0041
setsuna2434,___Dola,0.0126
setsuna2434,god_yaksa23,0.5455
setsuna2434,azuma_dazo,0.3222
setsuna2434,ikasumi_zzz,0.0862
setsuna2434,KT_seeds,0.0159
setsuna2434,SisterCleaire,0.0085
setsuna2434,ZulmIhP1nlMOT5y,0.0071
setsuna2434,846kizuQ,0.0019
setsuna2434,momo_azuchi_,0.0221
setsuna2434,Darkness_Eater,0.0076
setsuna2434,midori_2434,0.0059
setsuna2434,udukikohh,0.0087
setsuna2434,839yuzu,0.441
setsuna2434,Kanda_Shoichi,0.0077
setsuna2434,nArUtO_kOgAnE,0.3572
setsuna2434,hina__asuka,0.0343
setsuna2434,harusakiair2434,0.0114
setsuna2434,Sayo_Amemori,0.0303
setsuna2434,TakamiyaRion,0.0076
setsuna2434,maimoto_k,0.0073
setsuna2434,RindouMikoto,0.012
setsuna2434,debidebiru_sama,0.0035
setsuna2434,SAKURA_RITSUKI,0.0169
setsuna2434,chima_machita23,0.0067
setsuna2434,tukimi_sizuku,0.5111
setsuna2434,JoeRikiichi,0.0072
setsuna2434,ac1kt,0.3471
setsuna2434,narusenaru_2434,0.0091
setsuna2434,belmond_b_2434,0.0081
setsuna2434,Rine_Yaguruma,0.024
setsuna2434,kakeru_yumeoi,0.0077
setsuna2434,BlackShiba_chan,0.0128
setsuna2434,kudou_chitose,0.2207
setsuna2434,g9v9g_mirei,0.0049
setsuna2434,yuzuki_roa,0.0273
setsuna2434,onomachi_haruka,0.0195
setsuna2434,KataribeTsumugu,0.0415
setsuna2434,seto_miyako,0.0159
setsuna2434,inui_toko,0.0024
setsuna2434,Ange_Katrina_,0.0037
setsuna2434,Lize_Helesta,0.0043
setsuna2434,333akina,0.0005
setsuna2434,manami_aizono,0.0177
setsuna2434,lulu_suzuhara,0.0745
setsuna2434,MahiroYukishiro,0.0139
setsuna2434,Ex_Albio,0.0071
setsuna2434,Levi_E_2434,0.0119
setsuna2434,Hayama_Marin,0.0181
setsuna2434,Nui_Sociere,0.0096
setsuna2434,Hakase_Fuyuki,0.0085
setsuna2434,H_KAGAMI2434,0.0008
setsuna2434,rena_yorumi,0.0056
setsuna2434,ars_almal,0.005
setsuna2434,AibaUiha,0.0038
setsuna2434,amamiya_kokoro,0.002
setsuna2434,Eli_Conifer,0.0135
setsuna2434,ratna_petit,0.0025
setsuna2434,SouHayase,0.0097
setsuna2434,sukosuko_sukoya,0.0028
setsuna2434,ShellinBurgundy,0.0066
setsuna2434,FumiVirtual,0.012
setsuna2434,Sara_Hoshikawa,0.0006
setsuna2434,Karuta_Yamagami,0.0129
setsuna2434,emma_august_,0.0218
setsuna2434,Luis_Cammy,0.0158
setsuna2434,matsukai_mao,0.0156
setsuna2434,Fuwa_Minato,0.0004
setsuna2434,Tomoe_Shirayuki,0.0073
setsuna2434,Gwelu_os_gar,0.0036
setsuna2434,mashiro2434,0.0066
setsuna2434,Naraka_2434,0.004
setsuna2434,kurusu72me,0.0126
setsuna2434,furen_2434,0.005
setsuna2434,honmono_ibrahim,0.0013
setsuna2434,kei_nagao2434,0.0012
setsuna2434,1O46V,0.0018
setsuna2434,Kaida_Haru,0.0007
setsuna2434,kirame_2434,0.0169
setsuna2434,meiro_oO,0.1769
setsuna2434,Akane_Asahina__,0.0186
setsuna2434,Suo_Sango,0.0045
setsuna2434,kohaku_todo,0.0269
setsuna2434,Hisui_Kitakoji,0.009
setsuna2434,Chigusa_24zono,0.0042
setsuna2434,AXIA_96NE,0.0028
setsuna2434,Lauren_iroas,0.0032
setsuna2434,Leos_Vincent,0.0025
setsuna2434,oliverD_23,0.0021
setsuna2434,Lain_Paterson,0.0033
setsuna2434,Muyu_Amagase,0.0187
setsuna2434,ponto_nei,0.0116
setsuna2434,Yotsuha_Umise,0.0074
setsuna2434,1000000lome,0.001
setsuna2434,KNTFR2434,0.0126
setsuna2434,watarai_hibari,0.009
setsuna2434,Shikinagi_2434,0.0098
setsuna2434,SerAph_DazZ,0.0116
setsuna2434,EliraPendora,0.0024
setsuna2434,PomuRainpuff,0.0018
setsuna2434,FinanaRyugu,0.0019
setsuna2434,Selen_Tatsuki,0.0018
setsuna2434,Rosemi_Lovelock,0.002
setsuna2434,Petra_Gurin,0.0027
setsuna2434,EnnaAlouette,0.0027
setsuna2434,NinaKosaka,0.0022
setsuna2434,ReimuEndou,0.003
setsuna2434,MillieParfait,0.0026
setsuna2434,ike_eveland,0.0007
setsuna2434,Mysta_Rias,0.0005
setsuna2434,Vox_Akuma,0.0011
setsuna2434,luca_kaneshiro,0.0014
setsuna2434,shu_yamino,0.0009
setsuna2434,alban_knox,0.0014
setsuna2434,Yugo_Asuma,0.0024
setsuna2434,Fulgur_Ovid,0.002
setsuna2434,sonny_brisko,0.0015
setsuna2434,uki_violeta,0.0016
setsuna2434,KyoKanek0,0.0026
setsuna2434,MariaMari0nette,0.0039
setsuna2434,AsterArcadia,0.0031
setsuna2434,AiaAmare,0.0048
setsuna2434,RenZott0,0.0024
setsuna2434,ScarleYonaguni,0.0034
setsuna2434,riku_tazumi,0.0274
setsuna2434,VTA_ANYCOLOR,0.0257
setsuna2434,Taka_Radjiman,0.0136
setsuna2434,ZEA_Cornelia,0.0384
setsuna2434,Hana_Macchia,0.0259
setsuna2434,Rai_Galilei,0.0447
setsuna2434,AmiciaMichella,0.0309
setsuna2434,MiyuOttavia,0.0416
setsuna2434,RiksaDhirendra,0.0385
setsuna2434,Azura_Cecillia,0.0514
setsuna2434,Nara_Haramaung,0.0404
setsuna2434,LaylaAlstro2434,0.0177
setsuna2434,Etna_Crimson,0.039
setsuna2434,bobon_pranaja,0.0069
setsuna2434,SiskaLeontyne,0.0273
setsuna2434,NagisaArcinia,0.0584
setsuna2434,DeremKado,0.0479
setsuna2434,RezaAvanluna,0.0213
setsuna2434,HyonaElatiora,0.0373
setsuna2434,Xia_Ekavira,0.0456
setsuna2434,MikaMelatika,0.0021
setsuna2434,Wiffy2434,0.1379
setsuna2434,YuyaShin2434,0.0846
setsuna2434,SuhaMin2434,0.004
setsuna2434,Gaon2434,0.0359
setsuna2434,KaenVtuber,0.1165
setsuna2434,LOROU_vtuber,0.0814
setsuna2434,HanChiho2434,0.0273
setsuna2434,VtuberHakuRen,0.1364
setsuna2434,NagiSo2434,0.033
setsuna2434,AraChae2434,0.0929
setsuna2434,SiuLee2434,0.0664
setsuna2434,BoraNun2434,0.0326
setsuna2434,RayAkira2434,0.0462
setsuna2434,RohaLee2434,0.0369
setsuna2434,NariYang2434,0.0187
setsuna2434,HariRyu2434,0.0501
setsuna2434,KiruShin2434,0.0702
setsuna2434,JiyuOh2434,0.0338
setsuna2434,Seffyna2434,0.0169
setsuna2434,SongMia2434,0.0749
setsuna2434,BanHada2434,0.0187
setsuna2434,KoYami2434,0.0908
setsuna2434,HaYun2434,0.0142
setsuna2434,NaSera2434,0.0361
setsuna2434,LeeOn2434,0.104
yuika_siina,___Dola,0.2304
yuika_siina,god_yaksa23,0.0039
yuika_siina,azuma_dazo,0.0074
yuika_siina,ikasumi_zzz,0.0357
yuika_siina,KT_seeds,0.1797
yuika_siina,SisterCleaire,0.3028
yuika_siina,ZulmIhP1nlMOT5y,0.3059
yuika_siina,846kizuQ,0.3199
yuika_siina,momo_azuchi_,0.1491
yuika_siina,Darkness_Eater,0.2848
yuika_siina,midori_2434,0.3611
yuika_siina,udukikohh,0.2282
yuika_siina,839yuzu,0.0049
yuika_siina,Kanda_Shoichi,0.2767
yuika_siina,nArUtO_kOgAnE,0.0032
yuika_siina,hina__asuka,0.1189
yuika_siina,harusakiair2434,0.2052
yuika_siina,Sayo_Amemori,0.0914
yuika_siina,TakamiyaRion,0.3922
yuika_siina,maimoto_k,0.3421
yuika_siina,RindouMikoto,0.196
yuika_siina,debidebiru_sama,0.3535
yuika_siina,SAKURA_RITSUKI,0.1897
yuika_siina,chima_machita23,0.2965
yuika_siina,tukimi_sizuku,0.0062
yuika_siina,JoeRikiichi,0.2892
yuika_siina,ac1kt,0.0061
yuika_siina,narusenaru_2434,0.2431
yuika_siina,belmond_b_2434,0.2848
yuika_siina,Rine_Yaguruma,0.1554
yuika_siina,kakeru_yumeoi,0.3027
yuika_siina,BlackShiba_chan,0.2144
yuika_siina,kudou_chitose,0.0085
yuika_siina,g9v9g_mirei,0.3317
yuika_siina,yuzuki_roa,0.0974
yuika_siina,onomachi_haruka,0.1758
yuika_siina,KataribeTsumugu,0.0811
yuika_siina,seto_miyako,0.1835
yuika_siina,inui_toko,0.3133
